Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Regular price,Sale price,Categories,Images,Weight (kg),Manage stock?,Stock status
simple,6009708965080-1-1-1,Nutritech – Ashwagandha,1,0,visible,"ADAPTOGEN – AYURVEDA SUPERHERB

– Bolsters STRESS RELIEF + ADRENAL FUNCTION

– ASSISTS MALE PERFORMANCE + IMMUNE SYSTEM

Available at Elvare Group with fast, reliable delivery across South Africa.","TESTOSTERONE + STRESS SUPPORT

500mg – ASHWAGANDHA
Anabolic properties show significant increases in muscle mass and strength. Free from banned substances and trusted by professional athletes and sportspeople. 500 mg – Ashwagandha

Root Extract (Withania somnifera)
Bioactive compounds in Ashwagandha have potent antioxidant, anti-inflammatory, and immunomodulatory properties which reduce stress, anxiety and boost testosterone levels. Adaptogenic benefits include enhancing cognitive function, immune system support, adrenal function, sports performance, energy metabolism, reduced cortisol levels, and combatting inflammation. CORE ELEMENTS
⊗ ANABOLIC MUSCLE GROWTH ⊗ BOOSTS TESTOSTERONE ⊗ Bolsters STRESS RELIEF ⊗ SUPPORTS ADRENAL FUNCTION ⊗ SUPPORTS IMMUNE SYSTEM ⊗ REDUCE CORTISOL LEVELS & INFLAMMATION ⊗ ADAPTOGENIC BENEFITS

RAISE THE BAR, RECEIVE THE GAINS

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,125.00,,"Nutritech, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2022/01/Psycho-Skull-Nutritech-Ashwagandha-Adaptogen.png,,0,instock
simple,6009708965080-1-1,Nutritech – Natrabol Beta Ecdysterone,1,0,visible,"BETA ECDYSTERONE

– ANABOLIC MUSCLE GROWTH

– ASSISTS PROTEIN SYNTHESIS

– PREVENTS THE LOSS OF MUSCLE MASS

Available at Elvare Group with fast, reliable delivery across South Africa.","ANABOLIC MUSCLE GROWTH

400mg -BETA ECDYSTERONE

Anabolic effects on muscle growth, size, strength, size, recovery, while increasing athletic performance and aerobic capacity. Adaptogenic properties reduce cortisol levels, inflammation and improve insulin sensitivity. 400 mg – β-Ecdysterone

20-Beta-Hydroxyecdysterone 90%

400mg of the potent natural anabolic and adaptogenic phytoecdysteroid 20-beta-hydroxyecdysterone (beta-ecdysterone). Beta-Ecdysterone increases protein synthesis, nitrogen retention, protein and glycogen content in the muscles. CORE ELEMENTS
⊗ ANABOLIC MUSCLE GROWTH ⊗ ASSISTS PROTEIN SYNTHESIS ⊗ PREVENT MUSCLE LOSS ⊗ 400MG ECDYSTERONE ⊗ Aids in MUSCLE SIZE, STRENGTH & RECOVERY

⊗ REDUCE CORTISOL LEVELS & INFLAMMATION ⊗ IMPROVE INSULIN SENSITIVITY

RAISE THE BAR, RECEIVE THE GAINS

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,275.00,,"Nutritech, Performance",https://www.psychoskull.co.za/wp-content/uploads/2022/01/Psycho-Skull-Nutritech-Natrabol.png,,0,outofstock
simple,,Healthy U – Bronze Up+,1,0,visible,"A Tanning Peptide for a Naturally Golden Brown Tan all year round.

Available at Elvare Group with fast, reliable delivery across South Africa.","Bronze Up+ by Healthy U. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,620.00,,"Healthy U Nutrition, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2022/01/Psycho-Skull-Healthy-U-Melanotan.png,,0,instock
simple,,NPL – Anarchy Limited Edition,1,0,visible,"• Accelerated stamina and endurance

• Intense muscle pump

• Neuro-focus stack

• Recovery and hydration

• High impact

Available at Elvare Group with fast, reliable delivery across South Africa.","Push past ythis boundaries and break away from the ordinary with Anarchy. A fully loaded high impact pre-workout with fthis powerful stacks to boost energy and stamina, mental focus, muscle pump, and vascularity and recovery.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,265.00,,"Pre Workout, NPL",https://www.psychoskull.co.za/wp-content/uploads/2021/11/Psycho-Skull-NPL-Anarchy-Limited-Edition.png,,0,instock
simple,6009879963106,NPL – Test Surge 100+30 Caps,1,0,visible,"TESTOSTERONE SUPPORT

- Raise Testosterone Levels

- Increase Performance

- Lean Muscle Gains

- ZMA, Fenugreek, Tribulus

Available at Elvare Group with fast, reliable delivery across South Africa.","HEALTHY TESTOSTERONE LEVELS ARE CRUCIAL FOR OPTIMAL LIVING. TEST SURGE COMBINES OPTIMAL DOSES OF RESEARCH PROVEN INGREDIENTS TO GIVE YOU A POTENT TESTOSTERONE Bolster STACK. TEST SURGE INCREASES TESTOSTERONE LEVELS BY UTILISING PROVEN RESEARCHED INGREDIENTS ZMA, TRIBULUS TERRESTRIS AND FENUGREEK TO SAFELY RAISE TESTOSTERONE LEVELS.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,340.00,,"NPL, Performance",https://www.psychoskull.co.za/wp-content/uploads/2021/11/Psycho-Skull-NPL-Test-Surge-10030-Caps.png,,0,instock
simple,6009708882462,NPL – ZMA,1,0,visible,"Anabolic Mineral Capsule

- Anabolic mineral support

- Enhance sleep quality

- Improve recovery

- Aid lean muscle maintenance

- Bolster immune function

Available at Elvare Group with fast, reliable delivery across South Africa.","ZMA by NPL. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,275.00,,"NPL, Aminos",https://www.psychoskull.co.za/wp-content/uploads/2021/11/NPL-New-ZMA-Psycho-Skull.png,,0,instock
simple,,Barbarian – Hydra Charge 360g,1,0,visible,"Hydra Charge 360g by Barbarian. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Barbarian Nutrition’s Hydra Charge is the new secret weapon for keeping all warriors battle-ready day after day! With all nine amino-acids essential in muscle recovery, you will be ready to take on any war that lay in ythis wake. Forged with its cutting edge Hydration and B-Vitamin Complex, every blow on the battlefield will be done with maximum force. Be prepared for the ultimate muscle recovery and hydration compound known to man. DIRECTIONS

- Mix 1 serving (12g) with 250-300ml of water and consumer during battle

- A second serving can be taken after if the battle fought demanded more than usual. - On days you find yourself off the battlefield, consume 1-2 servings throughout the day for increased recovery. - Combine with a diet and training program for the best results. DISCLAIMER
Warning: Seek advice from a health care professional before use if you have any pre-existing medical condition. Do not use if you are pregnant or nursing, or if you are being treated for heart disease or high blood pressure. Should not be used in conjunction with any prescription medication, including MAO inhibitors, stimulants or anti-depressants. Discontinue use and consult ythis doctor if any adverse reactions occur. KEEP OUT OF REACH OF CHILDREN. NOT INTENDED FOR USE BY PERSONS UNDER THE AGE OF 18

This supplement has not been evaluated as a medicine by the Medicines Control Council of South Africa and is not intended to diagnose, treat, cure or prevent any disease. DO NOT EXCEED RECOMMENDED DAILY INTAKE. DIETARY SUPPLEMENTS SHOULD NOT REPLACE A PROPER DIET.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,285.00,,"Barbarian, Aminos","https://www.psychoskull.co.za/wp-content/uploads/2021/09/Psycho-Skull-Barbarian-Hydra-Charge.png, https://www.psychoskull.co.za/wp-content/uploads/2020/10/Untamed-NI-Panel.jpg",,0,instock
simple,6009679915817,SSA – Joint Support 60 Caps,1,0,visible,"Comprehensive joint and bone support formula featuring glucosamine, chondroitin, and MSM. Formulated to maintain joint flexibility, reduce discomfort, and support long-term joint health for active individuals.

Available at Elvare Group with fast, reliable delivery across South Africa.","SSA Supplements Joint Bolster is a superior joint and bone support formula. Modern research has shown the ability of Cissus Quadrangularis to speed up bone healing by acting as a glucocorticoid receptor antagonist. Glucocorticoids, and in particular, cortisol, induce muscle breakdown through the ubiquitin-proteasome pathway of proteolysis. The anti-inflammatory and pain relief properties of Cissus are backed up by anecdotal evidence of athletes with serious shoulder, elbow and knee injuries being able to train again at full capacity. SSA Supplements Joint Bolster is an extremely valuable supplement to athletes and sports persons.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,190.00,,"SSA, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2021/08/Psycho-Skull-SSA-Joint-Support.png,,0,instock
simple,6009679916913,SSA – Superior Collagen 345g,1,0,visible,"Skin Complexion

Hair & Nail Strength 

Joint Motility Support

Available at Elvare Group with fast, reliable delivery across South Africa.","SSA SUPPLEMENTS SUPERIOR COLLAGEN SKIN COMPLEXION, HAIR + NAIL STRENGTH & JOINT MOTILITY SUPPORT is enhanced with Vitamin C, a potent antioxidant. Hydrolyzed Collagen Bovine is high in essential amino acids and is effectively zero allergenic. It is being used in the medical field to help with sore joint recovery, cancer recovery treatment, and post-surgery treatments. Collagen can be used as a meal replacement for people who want to reduce their weight. Collagen is associated with many health benefits, namely improved skin health and bone loss prevention. Hydrolyzed Collagen is collagen that is broken down into smaller proteins and therefore easier for ythis body to absorb. Glycine stimulates the production of serotonin, otherwise known as the “feel-good “hormone. This supports elevate moods, improve the quality of sleep, and enhance memory and cognition. Research suggests that the effect may be enough to influence the sleep patterns in people who suffer from insomnia. It is also believed to treat enlarged prostates, improve insulin sensitivity in people with diabetes, and reduce brain damage after a stroke. Vitamin C, which is also known as ascorbic acid, is a nutrient that can dissolve in water. In the body, it acts as an antioxidant, helping to protect cells from the damage caused by free radicals. Free radicals are compounds formed when our bodies convert the food Elvare Group eat into energy. People are also exposed to free radicals in the environment from cigarette smoke, air pollution, and ultraviolet light from the sun. The body also needs vitamin C to make collagen, a protein required to help wounds heal. In addition, vitamin C improves the absorption of iron from plant-based foods and aids in the immune system work properly to protect the body from disease. SSA SUPPLEMENTS SUPERIOR COLLAGEN was formulated to support:

- Joint motility support – making the movement of joints easier or more capable

- A healthy and glowing skin, skin elasticity

- Healthy hair and strong nails

- The liver from the harmful effects of alcohol

- The protection of kidneys against the harmful effects of certain drugs used after organ transplantation

- Improvement of sleep quality

- Heart health

- Improvement of insulin sensitivity

- Weight reduction

SSA SUPPLEMENTS SUPERIOR COLLAGEN features a combination of Vitamin C (Ascorbic Acid), Hydrolyzed Collagen (Type I and III) and L-Glycine. Collagen can improve skin elasticity and signs of aging. It can also increase the density in bones that weakens with age and can improve knee, back and joint pain.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,420.00,,"SSA, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2021/08/Psycho-Skull-SSA-Superior-Collagen.png,,0,instock
simple,6009879963304-1,NPL – Test Charge Ultra,1,0,visible,"Advanced Ultra Testosterone Amplifier

- Elevate natural testosterone levels

- Boost low libido

- Increase ythis performance

- Improve drive and mood

- Optimise lean muscle

- Development enhanced fat loss

- Increase sex drive

Available at Elvare Group with fast, reliable delivery across South Africa.","TEST CHARGE ULTRA combiNes optimal doses of research proven Ingredients to give you an ultra-hardcore Anabolic STACK.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,420.00,,"NPL, Performance",https://www.psychoskull.co.za/wp-content/uploads/2021/07/Psycho-Skull-NPL-Test-Charge.png,,0,instock
simple,,NPL – Shaker 700ml,1,0,visible,"PLASTIC 700ml SHAKER

- Leak Proof

- BPA Free

- Fresh New Colours

- 700ml Capacity

Available at Elvare Group with fast, reliable delivery across South Africa.","These new 700ml Shakers are specifically designed to:

- Hold more

- Leave no plastic taste in ythis mouth

- Are BPA free

- Be leak proof

All so that you can enjoy a cleaner, healthier shaker from NPL.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,65.00,,"NPL, Accessories",https://www.psychoskull.co.za/wp-content/uploads/2021/07/Psycho-Skull-NPL-Water-Shaker-700ml-Neon.png,,0,instock
simple,,NPL – Hydro Swirl Shaker 500ml,1,0,visible,"Compact Shaker

- Capacity 500 ml

- Available in Black, Turquoise and White

- Leak Proof

Available at Elvare Group with fast, reliable delivery across South Africa.","The NPL Hydro Swirl Shaker is a new innovation in shaker technology. It has a curved inside base which together with the cyclone mixing ball results in superior blending. Traditional shakers with a flat-base have square edges which the mixing ball is not able to access. This may leave powder residue in the corners of the shaker. The NPL Hydro Swirl Shaker has a 500 ml capacity and is the perfect compact shaker to take with you on-the-go.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,130.00,,"NPL, Accessories",https://www.psychoskull.co.za/wp-content/uploads/2021/07/Psycho-Skull-NPL-Water-Hydro-Swirl-Shaker-500ml-Black.png,,0,outofstock
simple,6009708881410,NPL – Digestive Enzymes,1,0,visible,"NPL Digestive Enzyme complex features a broad spectrum of essential enzymes necessary to assist with complete and efficient digestion and absorption of nutrients from foods.

Available at Elvare Group with fast, reliable delivery across South Africa.","ALL ESSENTIAL DIGESTIVE ENZYMES

NPL Digestive Enzyme complex features a broad spectrum of essential enzymes necessary to assist with complete and efficient digestion and absorption of nutrients from foods. NPL Digestive Enzymes also help to prevent bloating from intolerances to certain foods. In addition, NPL Digestive Enzyme blend incorporates prebiotics and a comprehensive probiotic complex promoting a healthy gut biome. Features and benefits:

Full spectrum digestive enzymes. Pre- and probiotics ( 1 billion CFU Probiotic Blend). Reduce bloat. Increase nutrient uptake. Encourage healthy gut and aid digestion.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,255.00,,"NPL, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2021/07/Psycho-Skull-NPL-New-Digestive-Enzymes.png,,0,instock
simple,6009879963724,NPL – L-Citrullene,1,0,visible,"PUMP, ENDURANCE, RECOVERY

- Increase Muscle Pumps

- Enhance Strength

- Bolster Muscular Energy

- Reduce Fatigue

- Unflavoured

Available at Elvare Group with fast, reliable delivery across South Africa.","HOW IT WORKS

NPL’s pure L-Citrulline Malate 2:1 is highly efficient in increasing performance and lean muscle gains as well as increasing blood flow and amino acid delivery to skeletal muscles. This enables increased muscle growth and amplifies ATP production to kick start cell volumization. WHO SHOULD USE IT

L-Citrulline Malate is ideal for individuals looking to boost muscle pumps during their workout as well as reduce muscular fatigue. If you are looking to enhance strength, boost ythis performance and increase your lean muscle mass, than L-Citrulline Malate is ideal. FULLY DISCLOSED FORMULA

NPL follows a non-proprietary blend policy, whereby we disclose all ingredients on this labels. This products are independently tested at random to ensure customer peace of mind. Consumer satisfaction and ensuring that Elvare Group provide products of the highest quality, is extremely important to us at NPL and we will never compromise on this. Elvare Group refuse to cut corners when providing the best supplements; supplements and nutrition that set the standard and most importantly, produce results.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,350.00,,"Pre Workout, NPL, Aminos",https://www.psychoskull.co.za/wp-content/uploads/2021/07/Psycho-Skull-NPL-Citrullene.png,,0,outofstock
simple,,NPL – Hyper Gain 4kg,1,0,visible,"ALL-IN-ONE GAINER

- Heavy Duty Mass Gainer

- Over 1250 Calories Per Serving

- Increases Muscle Size and Strength

- With Added Performance Stack

Available at Elvare Group with fast, reliable delivery across South Africa.","Hyper Gain 4kg by NPL. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,525.00,,NPL,https://www.psychoskull.co.za/wp-content/uploads/2018/03/Psycho-Skull-NPL-Hyper-Gain-4kg.png,,0,instock
simple,,NPL – Diet Pro 908g,1,0,visible,"NPL Diet Pro is a nutritious high protein meal replacement shake formulated to assist ythis weight loss efforts.

Available at Elvare Group with fast, reliable delivery across South Africa.","HIGH PROTEIN MEAL REPLACEMENT SHAKE

NPL Diet Pro is a nutritious high protein meal replacement shake formulated to assist ythis weight loss efforts. Diet Pro can be used anytime throughout the day as a meal replacement or a convenient snack. Diet Pro is an On-The-Go nutritional shake and all-in-one weight management solution. Features and benefits:

25 grams premium-grade protein per serving

Tolerase™ and digestive enzymes for easy digestion

Essential vitamins and minerals. L-carnitine, Garcinia Cambogia, and green tea extract.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,445.00,,"NPL, Protein",https://www.psychoskull.co.za/wp-content/uploads/2021/07/Psycho-Skull-NPL-New-Diet-Pro-908g.png,,0,instock
simple,6009879963311,NPL – Creatine HCL,1,0,visible,"CONCENTRATED HYDROCHLORIDE

- Increase Strength and Power

- Increase Recovery

- Increase Muscle Growth and Performance

- Dramatically Increase Muscle Cell Volumization

Available at Elvare Group with fast, reliable delivery across South Africa.","ACCELERATED MUSCLE GROWTH WITH SUPERIOR CREATINE HCL. BRANCHED CHAIN AMINO ACIDS HAVE BEEN INVESTIGATED FOR REDUCING MUSCLE BREAKDOWN AND POSITIVE ANABOLIC EFFECTS. CREATINE HCL WORKS BY SATURATING YThis MUSCLES WITH A HIGH-ENERGY COMPOUND CALLED CREATINE PHOSPHATE, NEEDED WHEN PUSHING THE MUSCLES IN YOUR BODY TO THE NEXT LEVEL.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,350.00,,"NPL, Creatine",https://www.psychoskull.co.za/wp-content/uploads/2021/07/Psycho-Skull-NPL-Creatine-NEW-HCL.png,,0,instock
simple,,NPL – PRO GAINS 4kg,1,0,visible,"Pro-gains contains 50 grams of premium-grade protein, ensuring optimised nitrogen retention through a multi-stage protein release mechanism.

Available at Elvare Group with fast, reliable delivery across South Africa.","PREMIUM MASS GAINER

NPL’s Pro-Gains is a premium sports supplement formulated to encourage muscle hypertrophy. Pro-gains is a high protein shake, complete with complex carbohydrates, designed for individuals seeking to maximise lean muscle gains. Pro-gains contains 50 grams of premium-grade protein, ensuring optimised nitrogen retention through a multi-stage protein release mechanism. This system encourages lean muscle mass, strength gains, and enhances muscle recovery. A precise ratio of fast digesting whey protein isolate, whey protein hydrolysate, and whey protein concentrate has been included for rapid amino acid uptake. Calcium caseinate, soy protein isolate, and egg albumin provide a slower release of amino acids to create the optimal anabolic environment for muscle hypertrophy and recovery. Pro-Gains ensures rapid post-workout muscle glycogen replacement for optimal muscle recovery. In addition, Pro-Gains offers a sustained energy release by utilising a multi-stage carbohydrate release system to assist with lean mass gains. Furthermore, Pro-gains offers 10 grams of naturally occurring BCAAs and 10 grams of L-glutamine which have been shown to aid in protein synthesis, decrease the rate of protein breakdown, and assist with muscle recovery. Features and benefits:

50g protein per serving

82g Carbohydrates per serving

7 Protein sources (Whey protein concentrate, isolate, and hydrolysate, soy protein isolate, milk protein, egg albumen, and calcium caseinate). Multi-stage release. Added BCAA’s and L-glutamine. Amplify strength and performance.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,790.00,,NPL,https://www.psychoskull.co.za/wp-content/uploads/2021/07/Psycho-Skull-NPL-New-Pro-Gains-4kg.png,,0,instock
simple,6009708882127,NPL – Vita C+,1,0,visible,"- Supports ythis immune system

- Added zinc

- Strong antioxidant support

- Lowers blood pressure

Available at Elvare Group with fast, reliable delivery across South Africa.","VITA C PLUS PROVIDES POWERFUL ANTIOXIDANT AND IMMUNE BUILDING BENEFITS THAT CAN STRENGTHEN YThis BODY’S NATURAL DEFENSES AGAINST INFECTIONS. Vitamin C – Studies have shown that Individuals with adequate vitamin C oxidise 30% more fat during a moderate exercise than individuals with low vitamin C status. Vitamin C depleted individuals may be more resistant to losing weight, therefore in short, you’ll get the most out of ythis fat burning workout if your vitamin C levels are high. Zinc and Selenium – Zinc and Selenium are essential minerals ythis cells need to fight off bacteria and viruses and make the genetic material, called DNA, that tells your body how to work the way it should. Zinc is also fundamental to skin health. Studies have proven that a diet rich in selenium may help keep ythis heart healthy. EXERCISE-INDUCED OXIDATIVE STRESS IS HIGHER FOR PEOPLE WITH LOWER VITAMIN C LEVELS. TAKING VITA C PLUS DAILY SIGNIFICANTLY REDUCES FREE RADICAL DAMAGE AND AIDS IN NEW CELLULAR REGENERATION IN THE BODY.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,140.00,,"NPL, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-NPL-Vita-C.png,,0,instock
simple,6009708882110,NPL – Immune Pro+,1,0,visible,"- Support ythis body’s immune system

- Vitamin c to fight free radicals

- Vitamin d for hormonal support

- Anti-inflammatory

Available at Elvare Group with fast, reliable delivery across South Africa.","IMMUNE PRO PLUS CONTAINS ESSENTIAL VITAMINS AND NATURAL ACTIVE INGREDIENTS THAT WORK SYNERGISTICALLY TO BUILD AND SUSTAIN A HEALTHY IMMUNE SYSTEM FOR INCREASED HEALTH, ENERGY AND VITALITY. Vitamin C, also known as ascorbic acid, is necessary for the growth and repair of all body tissues and is also involved in many body functions, including formation of collagen, absorption of iron, the immune system, wound healing, and the maintenance of cartilage, bones, and teeth. Vitamin C is one of many antioxidants that can protect against damage caused by harmfu free radicals. Zinc and Selenium are essential minerals ythis cells need to fight off bacteria and viruses and make the genetic material, called DNA, that tells your body how to work the way it should. Zinc is also fundamental to skin health. Studies have proven that a diet rich in selenium may help keep ythis heart healthy. Echinacea Purpurea, also called purple coneflower, is one of the most popular herbs worldwide. Echinacea plants contain an impressive variety of active compounds, such as caffeic acid, alkamides, phenolic acids, rosmarinic acid, polyacetylenes and many more to help the body build a strong resistance to infections. IMMUNE PRO PLUS IS A Potent AND EFFECTIVE IMMUNE BUILDING FORMULATION TO PROVIDE YOU WITH A ROBUST ALL-IN-ONE APPROACH TO HELP MAINTAIN THE BODY’S RESISTANCE TO COLDS AND FLU AND SIGNIFICANTLY REDUCE THE RISK OF GETTING INFECTED.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,160.00,,"NPL, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-NPL-Immune-Pro.png,,0,instock
simple,,TNT – SUPA MASS 6.4kg,1,0,visible,"SUPA MASS is an engineered, high calorie meal replacement, developed to bolster the elevated calorie requirements and higher energy turnover rates that occur as a result of peaked muscle development.

Available at Elvare Group with fast, reliable delivery across South Africa.","SUPA MASS is an engineered, high calorie meal replacement, developed to bolster the elevated calorie requirements and higher energy turnover rates that occur as a result of peaked muscle development. Consuming the correct macronutrient ratios ensures that the vital anabolic-bridge between performance training and recovery occurs, edging you closer to ythis goals via the total replenishment of muscle glycogen reserves, elevated rates of muscle amino pooling and maintaining a positive nitrogen balance for an increased muscle synthesis rate lasting longer than 24 hours. SUPA MASS offers 50 g of protein per serving, along with a high-dose inclusion of VOLU-MASS ATP-STACK and this TEST PEAK MATRIX, as well as a high level of carbohydrates needed to fuel your maximum growth performance. TYPICAL NUTRITIONAL INFORMATION

SUPA MASS

4 X BLEND CREATINE MATRIX HIGH-PERFORMANCE AMINO STACK. TESTOSTERONE BOOSTING

TYPICAL NUTRITIONAL INFORMATION

Serving Size: 4 Heaped Scoops (320 g)

Per 100 g
Per 320 g
%NRV*

Energy
1 562 kJ
4 998 kJ
†

Protein**
15,6 g
50 g
86%

Total Carbohydrates
77,1 g
246,7 g
†

   of which Sugars
16,1 g
51,4 g
†

Total Fats
0,2 g
0,7 g
†

   of which Saturated
0,0 g
0,1 g
†

Dietary Fibre#
0,8 g
2,4 g
†

Total Sodium
187 mg
597 mg
†

Potassium
34,9 mg
111,8 mg
†

Vitamin A
40,0 mcg

(133.3 IU)
128 mcg

(426.7 IU)
16%

Vitamin B1 (Thiamine)
0,1 mg
0,2 mg
16%

Vitamin B2 (Riboflavin)
0,1 mg
0,2 mg
16%

Vitamin B3 (Nicotinamide)
0,8 mg
2,6 mg
16%

Vitamin B5 (Pantothenic Acid)
0,3 mg
0,8 mg
16%

Vitamin B6 (Pyridoxine)
0,1 mg
0,3 mg
16%

Vitamin B7 (Biotin)
1,5 mcg
4,8 mcg
16%

Vitamin B9 (Folic Acid)
20 mcg

(33,5 mcg DFE)
64 mcg

(106,7 mcg DFE)
16%

Vitamin B12
0,1 mcg
0,4 mcg
16%

Vitamin C
5,0 mg
16,0 mg
16%

Vitamin D
0,8 mcg (32 IU)
2,4 mcg (96 IU)
16%

Vitamin E
0,8 mg TE (1.2 IU)
2,4 mg TE (3,6 IU)
16%

Calcium
85,4 mg
273,4 mg
21%

Magnesium
8,0 mg
25,6 mg
6%

Phosphorous
97,6 mg
312,3 mg
25%

VOLU-MASS ATP-STACK
9 504 mg

Fructose, Creatine Monohydrate, Taurine, L-Lysine HCl, Creatine HCl,

Creatine Gluconate, Creatine Ethyl Ester. TEST PEAK MATRIX
16 040 mg

Glycine, Tribulus Terrestris, ZMA® (Zinc-L-Methionine Sulphate,

Zinc/Magnesium Aspartate, Vitamin B6). *Nutrient Reference Values (NRVs) for individuals 4 years and older. Na – No set NRV. Information as per Supplier/Manufacturer Ingredient Information Files. INGREDIENTS:
GLYCO-VOL CARB SYSTEM (Maltodextrin, Yellow Corn Starch, Dextrose Monohydrate, Fructose), ANABOL PROTEIN MATRIX (Soy Protein Isolate, Calcium Caseinate, Whey Protein Concentrate), L-Glycine, Flavouring, CREATINE MATRIX (Creatine Monohydrate, Creatine HCl, Creatine Gluconate, Creatine Ethyl Ester), Stabiliser, L-Lysine HCl, Taurine, Emulsifier, Sodium Chloride, Non-Nutritive Sweetener (Sucralose), Vitamin Pre-Mix (Ascorbic Acid, Nicotinamide, Vitamin D, Vitamin E Acetate, Pantothenic Acid, Pyridoxine HCl, Riboflavin, Thiamine, Vitamin A, Folic Acid, Biotin, Vitamin B12), Tolerase®L (pH stable lactase), Tribulus Terrestris, ZMA® (Zinc-L-Methionine Sulphate, Zinc/Magnesium Aspartate, Vitamin B6). ALTERNATE USE:
Soy and Cow’s Milk. Made in a factory that processes cow’s milk, egg, soy, gluten (wheat, barley and oats), fish, tree nuts and peanuts). Features a source of Phenylalanine. DIRECTION FOR USE:
As a nutritional supplement solution for a snack replacement in-between meals, or as a high-calorie post-workout recovery aid. Add 320 g (4 heaped scoops) to 500 ml cold water. For added protein, substitute the water for 500 ml whole milk, adding in 16.25 g of additional protein. Half servings are recommended for first-time users. Mix 160 g (2 heaped scoops) with 250 ml – 300 ml cold water and consume mid-morning  and mid-afternoon

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,675.00,,"TNT Mercury, Protein",https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-TNT-Supa-Mass-4kg-Tub-Vanilla-Fudge.png,,0,outofstock
simple,6009708967732,Nutritech – Iron,1,0,visible,"- Iron

- Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Why should I take Iron? Iron (Ferrous Fumerate)

Iron. Normal oxygen transport, energy production, immune system function, normal blood formation, normal neurological development in foetus, cognitive function, reduction of tiredness and fatigue.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,65.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-Nutritech-Vitatech-Iron.png, https://www.psychoskull.co.za/wp-content/uploads/2021/06/Iron-NI-Panel.jpg",,0,instock
simple,6009708967572,Nutritech – Digestive Enzymes,1,0,visible,"- Digestive Enzymes

- Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.","Why should I take Digestive Enzymes? Papain
Papain. It is a proteolytic enzyme extracted from the raw fruit of the papaya plant. Proteolytic enzymes help break proteins down into smaller protein fragments called peptides and amino acids. Papain is a popular folk remedy to reduce pain, inflammation, and swelling. It has also been used to improve digestion and to treat infections, diarrhoea, and allergies. It’s also being studied for potential use in cancer and other diseases. Bromelain

Bromelain. Bromelain is an enzyme mixture present in the pineapple. People tend to use bromelain as a supplement for various health benefits, including relieving sinus problems, reducing inflammation, and improving digestion.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,85.00,,"Health & Recovery, Vitatech","https://www.psychoskull.co.za/wp-content/uploads/2021/06/Psycho-Skull-Nutritech-Vitatech-Digestive-Enzymes.png, https://www.psychoskull.co.za/wp-content/uploads/2021/06/Digestive-Enzymes-NI-Panel.jpg",,0,instock
